data_id,iso,event_id_cnty,event_id_no_cnty,date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,dateNum,CLASSIFIED
6355776,566,NIG3248,3248,40839,2011,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Niger,Lapai,,Saminaka,9.1,6.75,1,AFP,International,"Boko Haram (actor not confirmed) attackers attack a police station and a bank, killing both a police officer and a customer.",1,1574121958,NGA,40839,Boko Haram
6974166,566,NIG3246,3246,40839,2011,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Boko Haram attacks a military patrol, damages their vehicle.",0,1583194168,NGA,40839,Boko Haram
6355660,566,NIG3247,3247,40839,2011,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Niger,Lapai,,Saminaka,9.1,6.75,1,AFP,International,"Boko Haram (actor not confirmed) attackers attack a police station and a bank, killing both a police officer and a customer.",1,1574121957,NGA,40839,Boko Haram
6974124,566,NIG3250,3250,40846,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"A loud explosion detonates, causes no injuries or death. Boko Haram is suspected.",0,1583194168,NGA,40846,Boko Haram
6359374,566,NIG3255,3255,40851,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,Xinhua,International,"A police headquarters in the Jerusalem neighbourhood, a predominantly Christian area, is attacked by suspected members of Boko Haram. 63 killed in a series of explosions, but it is unclear if the dead are police or civilians.",32,1574121974,NGA,40851,Boko Haram
6356913,566,NIG3254,3254,40851,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,Irish Examiner,International,"A car bomb is detonated in Damaturu. Witness claim ""bodies were seen at the site"", though no numbers are given. 63 were confirmed dead in all total attacks in Damaturu by the Red Cross, others have the numbers as high as 150.",63,1574121962,NGA,40851,Boko Haram
6974241,566,NIG3256,3256,40851,2011,1,Explosions/Remote violence,Suicide bomb,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Africa Research Bulletin,Other,Three suspected Boko Haram suicide bombers detonated outside a military headquarters killing one soldier and six civilians.,6,1583194169,NGA,40851,Boko Haram
6974161,566,NIG3253,3253,40851,2011,1,Explosions/Remote violence,Suicide bomb,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Three suspected Boko Haram suicide bombers detonated outside a military headquarters killing one soldier and six civilians.,10,1583194168,NGA,40851,Boko Haram
6974157,566,NIG3257,3257,40852,2011,1,Explosions/Remote violence,Suicide bomb,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Boko Haram suicide bombers attack military base. No reported injuries.,1,1583194168,NGA,40852,Boko Haram
6355860,566,NIG3258,3258,40853,2011,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,Africa Research Bulletin,Other,"A police headquarters in the Jerusalem neighbourhood, a predominantly Christian area, is attacked by suspected members of Boko Haram. It is unclear if the dead are police or civilians.",31,1574121958,NGA,40853,Boko Haram
6357608,566,NIG3260,3260,40855,2011,1,Strategic developments,Arrests,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,Reuters,International,Police arrest suspected members of Boko Haram who were responsible for the recent deadly attacks on Domaturu that killed at least 63.,0,1574121966,NGA,40855,Police Forces of Nigeria
6355811,566,NIG3263,3263,40858,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,AFP,International,A roadside bomb is detonated injuring three. Boko Haram is suspected.,0,1574121958,NGA,40858,Boko Haram
6974333,566,NIG3267,3267,40861,2011,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Students (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,Members of Boko Haram shoot and kill a student who they believed was working as a hired informant for police.,1,1583194169,NGA,40861,Boko Haram
6974527,566,NIG3266,3266,40861,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Canadian Press,International,Two bombs are detonated late into the night. No injuries reported. Boko Haram is suspected.,0,1583194170,NGA,40861,Boko Haram
6974146,566,NIG3264,3264,40861,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Bombers target a police vehicle leading a motorcade of provincial governor. Boko Haram suspected.,0,1583194168,NGA,40861,Boko Haram
6974526,566,NIG3268,3268,40862,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Canadian Press,International,A bomb is detonated during the afternoon. Boko Haram is suspected. No injuries reported.,0,1583194170,NGA,40862,Boko Haram
6357429,566,NIG3273,3273,40874,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Geidam,,Geidam,12.897,11.9304,1,Platts Commodity News,Other,"Gunmen suspected to be members of the Islamist sect Boko Haram bombed a police station, a bank and a beer parlour in northeastern Yobe state. Six churches, a shopping complex owned by a Christian and 11 cars parked near the bank were also destroyed by the assailants. Three police shot.",3,1574121965,NGA,40874,Boko Haram
6974350,566,NIG3277,3277,40879,2011,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,"Suspected Boko Haram gunmen killed two people at a wedding ceremony, including a local government official.",2,1583194169,NGA,40879,Boko Haram
6355629,566,NIG3278,3278,40881,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),Military Forces of Nigeria (1999-2015),1,12,Western Africa,Nigeria,Bauchi,Katagum,,Azare,11.6765,10.1948,1,AFP,International,"Suspected Islamists bombed police buildings, two banks and killed six people, injuring three others, in the volatile northern Bauchi State. Boko Haram is suspected in the attack that lasted five hours.",6,1574121957,NGA,40881,Boko Haram
6974162,566,NIG3282,3282,40890,2011,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,A Boko Haram blast killed at least 10 and injured 30 more. Residents accused soldiers of shooting indiscriminately and burning homes after it was realized the blast was targeted at troops. One of the bombers was killed before he was able to detonate his device. It is unclear the ratio of civilian to military deaths.,10,1583194168,NGA,40890,Boko Haram
6974140,566,NIG3283,3283,40890,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Nigeria (1999-2015),,1,Civilians (Nigeria),,7,17,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,After a Boko Haram blast targets troops the troops react by burning homes and firing weapons indiscriminately.,0,1583194168,NGA,40890,Military Forces of Nigeria
6357618,566,NIG3286,3286,40894,2011,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044,1,Reuters,International,Police forces arrest 14 suspected members of Boko Haram following a shootout.,0,1574121966,NGA,40894,Police Forces of Nigeria
6974371,566,NIG3290,3290,40899,2011,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,Eleven Boko Haram militants are killed during a shootout with police.,11,1583194169,NGA,40899,Battle
6355936,566,NIG3289,3289,40899,2011,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,All Africa,Regional,More than 50 Boko Haram militants were killed in a lengthy gun-battle in the town of Damaturu.,50,1574121958,NGA,40899,Military Forces of Nigeria
6355896,566,NIG3292,3292,40902,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,All Africa,Regional,"Boko Haram bombs a series of churches in five cities during Christmas services, in revenge for the 29 August attack on Muslims during Eid prayers. At least 67 killed, including 43 in Madalla alone. A police station was also attacked in Damaturu.",6,1574121958,NGA,40902,Boko Haram
6355910,566,NIG3294,3294,40902,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285,8.8921,1,All Africa,Regional,"Boko Haram bombs a series of churches in five cities during Christmas services, in revenge for the 29 August attack on Muslims during Eid prayers. At least 67 killed, including 43 in Madalla alone. A police station was also attacked in Damaturu.",6,1574121958,NGA,40902,Boko Haram
6355927,566,NIG3291,3291,40902,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,All Africa,Regional,"Boko Haram bombs a series of churches in five cities during Christmas services, in revenge for the 29 August attack on Muslims during Eid prayers. At least 67 killed, including 43 in Madalla alone. A police station was also attacked in Damaturu.",0,1574121958,NGA,40902,Boko Haram
6355932,566,NIG3296,3296,40902,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Federal Capital Territory,Gwagwalada,,Madala,9.1044,7.2133,1,All Africa,Regional,"Boko Haram bombs a series of churches in five cities during Christmas services, in revenge for the 29 August attack on Muslims during Eid prayers. At least 67 killed, including 43 in Madalla alone. A police station was also attacked in Damaturu.",43,1574121958,NGA,40902,Boko Haram
6355939,566,NIG3295,3295,40902,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044,1,All Africa,Regional,"Boko Haram bombs a series of churches in five cities during Christmas services, in revenge for the 29 August attack on Muslims during Eid prayers. At least 67 killed, including 43 in Madalla alone. A police station was also attacked in Damaturu.",6,1574121958,NGA,40902,Boko Haram
6355941,566,NIG3293,3293,40902,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Yobe,Fika,,Gadaki,11.3,11.2333,1,All Africa,Regional,"Boko Haram bombs a series of churches in five cities during Christmas services, in revenge for the 29 August attack on Muslims during Eid prayers. At least 67 killed, including 43 in Madalla alone. A police station was also attacked in Damaturu.",6,1574121958,NGA,40902,Boko Haram
6974367,566,NIG3297,3297,40904,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,"Following Friday prayers, a bomb detonates near a mosque causing four confirmed deaths plus injuries. Boko Haram is blamed.",4,1583194169,NGA,40904,Boko Haram
6357658,566,NIG3316,3316,40912,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Jigawa,Biriniwa,,Biriniwa,12.7903,10.2348,1,RTE,International,"Gunmen, believed to be members of Boko Haram, attacked a police station. Teenage girl killed.",1,1574121966,NGA,40912,Boko Haram
6355834,566,NIG3319,3319,40913,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,AFP,International,"Boko Haram storms a Christian church, opens fire, and kills six, injures ten.",6,1574121958,NGA,40913,Boko Haram
6355731,566,NIG3323,3323,40914,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Adamawa,Yola North,,Yola,9.2,12.4833,1,AFP,International,"Gunmen, believed to be involved with Boko Haram, opened fire on a Christian church, kill eight. Curfew later imposed.",8,1574121957,NGA,40914,Boko Haram
6355606,566,NIG3322,3322,40914,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,1,AFP,International,Boko Haram gunmen indiscriminately opened fire on a police station and robbed a bank. A police officer and a trader shot and killed.,2,1574121957,NGA,40914,Boko Haram
6355313,566,NIG3331,3331,40915,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Biu,,Biu,10.6129,12.1946,1,AFP,International,Boko Haram gunmen open fire and kill three men playing poker.,3,1574121956,NGA,40915,Boko Haram
6974096,566,NIG3333,3333,40916,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Boko Haram gunmen attack a military base, one soldier killed.",1,1583194168,NGA,40916,Boko Haram
6355609,566,NIG3334,3334,40917,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Biu,,Biu,10.6129,12.1946,1,AFP,International,Suspected members of Boko Haram shot and killed the local police chief and a government official.,2,1574121957,NGA,40917,Boko Haram
6355506,566,NIG3351,3351,40919,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,1,AFP,International,Suspected members of Boko Haram shot and killed four Christians at a petrol station.,4,1574121956,NGA,40919,Boko Haram
6355613,566,NIG3360,3360,40921,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,AFP,International,Boko Haram coordinates two attacks of beer parlours in neighbouring states. Four dead.,2,1574121957,NGA,40921,Boko Haram
6355407,566,NIG3361,3361,40921,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Adamawa,Yola North,,Yola,9.2,12.4833,1,AFP,International,Boko Haram coordinates two attacks of beer parlours in neighbouring states. Four dead.,2,1574121956,NGA,40921,Boko Haram
6974242,566,NIG3364,3364,40925,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Africa Research Bulletin,Other,Security forces kill four members of Boko Haram during a shootout and arrested six others. Two of the soldiers were also killed.,2,1583194169,NGA,40925,Military Forces of Nigeria
6355901,566,NIG3373,3373,40928,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,1,All Africa,Regional,"Boko Haram attacks a drinking establishment, kills one and injures several others.",1,1574121958,NGA,40928,Boko Haram
6355858,566,NIG3370,3370,40928,2012,1,Explosions/Remote violence,Suicide bomb,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Civilians (International),7,27,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044,1,Africa Research Bulletin,Other,Several suicide bombers (possibly 20+) coordinate attacks on police stations around the city. The death toll reaches 185 in following days. Many foreign civilians were also affected. A local journalist was shot at killed.,185,1574121958,NGA,40928,Boko Haram
6974305,566,NIG3372,3372,40928,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,"Security forces and Boko Haram exchange gunfire, four killed.",4,1583194169,NGA,40928,Military Forces of Nigeria
6359277,566,NIG3379,3379,40931,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Pompomari,11.8174,13.0638,1,Xinhua,International,Police kill four members of Boko Haram during a shootout.,4,1574121974,NGA,40931,Police Forces of Nigeria
6355535,566,NIG3381,3381,40932,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044,1,AFP,International,A series of blasts and gunfire were reported near a mobile police headquarters. Two members of Boko Haram are killed during police raid later in the day.,2,1574121957,NGA,40932,Boko Haram
6356196,566,NIG3385,3385,40934,2012,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Germany),Labour Group (Germany),7,27,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044,1,CNN,International,"A German employee of a construction company is kidnapped. Authorities believe Boko Haram is involved, but have not clear evidence until late March when the group demands the governments release of a Muslim in exchange for his release.",0,1574121959,NGA,40934,Boko Haram
6974248,566,NIG3388,3388,40936,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Agence de Presse Africaine,Regional,Security forces kill 11 members of Boko Haram in a fire fight.,11,1583194169,NGA,40936,Military Forces of Nigeria
6355358,566,NIG3389,3389,40938,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,1,AFP,International,"Gunmen, believed to be Boko Haram, kill a church night watchman.",1,1574121956,NGA,40938,Boko Haram
6974131,566,NIG3392,3392,40941,2012,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Multiple blasts detonate around the city, what was apparently an internal feud within Boko Haram. Six insurgents dead.",6,1583194168,NGA,40941,Boko Haram
6974322,566,NIG3397,3397,40944,2012,1,Explosions/Remote violence,Shelling/artillery/missile attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,"An explosion targets civilians, no reported causalities. Meanwhile, gunmen enter an apartment building in the same city and shoot two residents to death while shouting Allah akbar.",0,1583194169,NGA,40944,Boko Haram
6355748,566,NIG3398,3398,40945,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044,1,AFP,International,Two police stations are attacked by Boko Haram.,0,1574121957,NGA,40945,Boko Haram
6974328,566,NIG13328,13328,40945,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,"An explosion targets civilians, no reported causalities. Meanwhile, gunmen enter an apartment building in the same city and shoot two residents to death while shouting Allah akbar.",2,1583194169,NGA,40945,Boko Haram
6974087,566,NIG3399,3399,40945,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"An open air market is attacked by Boko Haram, three killed.",3,1583194168,NGA,40945,Boko Haram
6355669,566,NIG3400,3400,40946,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,AFP,International,"Gunmen attack an army barracks, causalities not confirmed. Boko Haram later claimed responsibility.",0,1574121957,NGA,40946,Boko Haram
6974168,566,NIG3405,3405,40949,2012,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,A pair car bombs rock Maiduguri. Boko Haram is blamed. Four killed.,4,1583194168,NGA,40949,Boko Haram
6355636,566,NIG3406,3406,40950,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,1,AFP,International,Boko Haram kills two Christian traders in the north.,2,1574121957,NGA,40950,Boko Haram
6974370,566,NIG3407,3407,40951,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,"Boko Haram gunmen attack Maiduguri, kill seven.",0,1583194169,NGA,40951,Boko Haram
6355935,566,NIG3410,3410,40952,2012,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Journalists (Nigeria),7,27,Western Africa,Nigeria,Sokoto,Silame,,Katami,12.9387,4.7798,1,All Africa,Regional,"Six journalists were attacked by unidentified assailants, believed to be Boko Haram while they were covering a local election.",0,1574121958,NGA,40952,Boko Haram
6359337,566,NIG3408,3408,40952,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,Xinhua,International,Nigerian troops shot and injured an alleged suicide bomber who allegedly attempted to detonate an explosive - laden vehicle inside the complex housing the governors office. It was later discovered the bomber was an innocent t civilian.,0,1574121974,NGA,40952,Boko Haram
6976875,566,NIG3409,3409,40952,2012,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Xinhua,International,Security forces kill 13 members of Boko Haram in a early morning raid. The Boko Haram organization later threatened telecom businesses with attacks if their demands were not met.,13,1583194183,NGA,40952,Military Forces of Nigeria
